i,j,x,y,T,phase
62,25, 0.64062, 0.25521, 3.502158E-01,0
63,25, 0.65104, 0.25521, 3.400731E-01,0
64,25, 0.66146, 0.25521, 3.298605E-01,0
65,25, 0.67188, 0.25521, 3.195432E-01,0
66,25, 0.68229, 0.25521, 3.090903E-01,0
67,25, 0.69271, 0.25521, 2.984810E-01,0
68,25, 0.70312, 0.25521, 2.877108E-01,0
69,25, 0.71354, 0.25521, 2.767966E-01,0
70,25, 0.72396, 0.25521, 2.657770E-01,0
71,25, 0.73438, 0.25521, 2.547062E-01,0
72,25, 0.74479, 0.25521, 2.436430E-01,0
73,25, 0.75521, 0.25521, 2.326409E-01,0
74,25, 0.76562, 0.25521, 2.217433E-01,0
75,25, 0.77604, 0.25521, 2.109845E-01,0
76,25, 0.78646, 0.25521, 2.003899E-01,0
77,25, 0.79688, 0.25521, 1.899754E-01,0
78,25, 0.80729, 0.25521, 1.797449E-01,0
79,25, 0.81771, 0.25521, 1.696894E-01,0
80,25, 0.82812, 0.25521, 1.597877E-01,0
81,25, 0.83854, 0.25521, 1.500116E-01,0
82,25, 0.84896, 0.25521, 1.403321E-01,0
83,25, 0.85938, 0.25521, 1.307253E-01,0
84,25, 0.86979, 0.25521, 1.211762E-01,0
85,25, 0.88021, 0.25521, 1.116770E-01,0
86,25, 0.89062, 0.25521, 1.022225E-01,0
87,25, 0.90104, 0.25521, 9.280378E-02,0
88,25, 0.91146, 0.25521, 8.340322E-02,0
89,25, 0.92188, 0.25521, 7.399215E-02,0
90,25, 0.93229, 0.25521, 6.453264E-02,0
91,25, 0.94271, 0.25521, 5.498294E-02,0
92,25, 0.95312, 0.25521, 4.530507E-02,0
93,25, 0.96354, 0.25521, 3.547342E-02,0
94,25, 0.97396, 0.25521, 2.548274E-02,0
95,25, 0.98438, 0.25521, 1.535315E-02,0
96,25, 0.99479, 0.25521, 5.128898E-03,0
1,26, 0.00521, 0.26562, 9.952841E-01,0
2,26, 0.01562, 0.26562, 9.858600E-01,0
3,26, 0.02604, 0.26562, 9.764603E-01,0
4,26, 0.03646, 0.26562, 9.671010E-01,0
5,26, 0.04688, 0.26562, 9.577931E-01,0
6,26, 0.05729, 0.26562, 9.485384E-01,0
7,26, 0.06771, 0.26562, 9.393283E-01,0
8,26, 0.07812, 0.26562, 9.301452E-01,0
9,26, 0.08854, 0.26562, 9.209662E-01,0
10,26, 0.09896, 0.26562, 9.117655E-01,0
11,26, 0.10938, 0.26562, 9.025168E-01,0
12,26, 0.11979, 0.26562, 8.931947E-01,0
13,26, 0.13021, 0.26562, 8.837750E-01,0
14,26, 0.14062, 0.26562, 8.742340E-01,0
15,26, 0.15104, 0.26562, 8.645471E-01,0
16,26, 0.16146, 0.26562, 8.546871E-01,0
17,26, 0.17188, 0.26562, 8.446250E-01,0
18,26, 0.18229, 0.26562, 8.343321E-01,0
19,26, 0.19271, 0.26562, 8.237841E-01,0
20,26, 0.20312, 0.26562, 8.129659E-01,0
21,26, 0.21354, 0.26562, 8.018763E-01,0
22,26, 0.22396, 0.26562, 7.905299E-01,0
23,26, 0.23438, 0.26562, 7.789587E-01,0
24,26, 0.24479, 0.26562, 7.672110E-01,0
25,26, 0.25521, 0.26562, 7.553481E-01,0
26,26, 0.26562, 0.26562, 7.434393E-01,0
27,26, 0.27604, 0.26562, 7.315557E-01,0
28,26, 0.28646, 0.26562, 7.197624E-01,0
29,26, 0.29688, 0.26562, 7.081103E-01,0
30,26, 0.30729, 0.26562, 6.966312E-01,0
31,26, 0.31771, 0.26562, 6.853352E-01,0
32,26, 0.32812, 0.26562, 6.742133E-01,0
33,26, 0.33854, 0.26562, 6.632410E-01,0
34,26, 0.34896, 0.26562, 6.523836E-01,0
35,26, 0.35938, 0.26562, 6.416002E-01,0
36,26, 0.36979, 0.26562, 6.308470E-01,0
37,26, 0.38021, 0.26562, 6.200789E-01,0
38,26, 0.39062, 0.26562, 6.092501E-01,0
39,26, 0.40104, 0.26562, 5.983151E-01,0
40,26, 0.41146, 0.26562, 5.872292E-01,0
41,26, 0.42188, 0.26562, 5.759519E-01,0
42,26, 0.43229, 0.26562, 5.644509E-01,0
43,26, 0.44271, 0.26562, 5.527093E-01,0
44,26, 0.45312, 0.26562, 5.407335E-01,0
45,26, 0.46354, 0.26562, 5.285613E-01,0
46,26, 0.47396, 0.26562, 5.162657E-01,0
47,26, 0.48438, 0.26562, 5.039475E-01,0
48,26, 0.49479, 0.26562, 4.917169E-01,0
49,26, 0.50521, 0.26562, 4.796717E-01,0
50,26, 0.51562, 0.26562, 4.678833E-01,0
51,26, 0.52604, 0.26562, 4.563944E-01,0
52,26, 0.53646, 0.26562, 4.452188E-01,0
53,26, 0.54688, 0.26562, 4.343485E-01,0
54,26, 0.55729, 0.26562, 4.237605E-01,0
55,26, 0.56771, 0.26562, 4.134205E-01,0
56,26, 0.57812, 0.26562, 4.032855E-01,0
57,26, 0.58854, 0.26562, 3.933087E-01,0
58,26, 0.59896, 0.26562, 3.834450E-01,0
59,26, 0.60938, 0.26562, 3.736568E-01,0
60,26, 0.61979, 0.26562, 3.639150E-01,0
61,26, 0.63021, 0.26562, 3.541961E-01,0
62,26, 0.64062, 0.26562, 3.444770E-01,0
63,26, 0.65104, 0.26562, 3.347311E-01,0
64,26, 0.66146, 0.26562, 3.249273E-01,0
65,26, 0.67188, 0.26562, 3.150321E-01,0
66,26, 0.68229, 0.26562, 3.050150E-01,0
67,26, 0.69271, 0.26562, 2.948566E-01,0
68,26, 0.70312, 0.26562, 2.845551E-01,0
69,26, 0.71354, 0.26562, 2.741312E-01,0
70,26, 0.72396, 0.26562, 2.636274E-01,0
71,26, 0.73438, 0.26562, 2.530981E-01,0
72,26, 0.74479, 0.26562, 2.425954E-01,0
73,26, 0.75521, 0.26562, 2.321581E-01,0
74,26, 0.76562, 0.26562, 2.218108E-01,0
75,26, 0.77604, 0.26562, 2.115706E-01,0
76,26, 0.78646, 0.26562, 2.014500E-01,0
77,26, 0.79688, 0.26562, 1.914571E-01,0
78,26, 0.80729, 0.26562, 1.815915E-01,0
79,26, 0.81771, 0.26562, 1.718405E-01,0
80,26, 0.82812, 0.26562, 1.621795E-01,0
81,26, 0.83854, 0.26562, 1.525760E-01,0
82,26, 0.84896, 0.26562, 1.429986E-01,0
83,26, 0.85938, 0.26562, 1.334250E-01,0
84,26, 0.86979, 0.26562, 1.238484E-01,0
85,26, 0.88021, 0.26562, 1.142753E-01,0
86,26, 0.89062, 0.26562, 1.047195E-01,0
87,26, 0.90104, 0.26562, 9.519006E-02,0
88,26, 0.91146, 0.26562, 8.568118E-02,0
89,26, 0.92188, 0.26562, 7.616526E-02,0
90,26, 0.93229, 0.26562, 6.659386E-02,0
91,26, 0.94271, 0.26562, 5.690618E-02,0
92,26, 0.95312, 0.26562, 4.704123E-02,0
93,26, 0.96354, 0.26562, 3.695213E-02,0
94,26, 0.97396, 0.26562, 2.662154E-02,0
95,26, 0.98438, 0.26562, 1.607392E-02,0
96,26, 0.99479, 0.26562, 5.375872E-03,0
1,27, 0.00521, 0.27604, 9.954411E-01,0
2,27, 0.01562, 0.27604, 9.863194E-01,0
3,27, 0.02604, 0.27604, 9.771921E-01,0
4,27, 0.03646, 0.27604, 9.680671E-01,0
5,27, 0.04688, 0.27604, 9.589547E-01,0
6,27, 0.05729, 0.27604, 9.498582E-01,0
7,27, 0.06771, 0.27604, 9.407715E-01,0
8,27, 0.07812, 0.27604, 9.316809E-01,0
9,27, 0.08854, 0.27604, 9.225677E-01,0
10,27, 0.09896, 0.27604, 9.134097E-01,0
11,27, 0.10938, 0.27604, 9.041824E-01,0
12,27, 0.11979, 0.27604, 8.948597E-01,0
13,27, 0.13021, 0.27604, 8.854148E-01,0
14,27, 0.14062, 0.27604, 8.758199E-01,0
15,27, 0.15104, 0.27604, 8.660461E-01,0
16,27, 0.16146, 0.27604, 8.560632E-01,0
17,27, 0.17188, 0.27604, 8.458409E-01,0
18,27, 0.18229, 0.27604, 8.353513E-01,0
19,27, 0.19271, 0.27604, 8.245728E-01,0
20,27, 0.20312, 0.27604, 8.134943E-01,0
21,27, 0.21354, 0.27604, 8.021190E-01,0
22,27, 0.22396, 0.27604, 7.904675E-01,0
23,27, 0.23438, 0.27604, 7.785781E-01,0
24,27, 0.24479, 0.27604, 7.665059E-01,0
25,27, 0.25521, 0.27604, 7.543187E-01,0
26,27, 0.26562, 0.27604, 7.420910E-01,0
27,27, 0.27604, 0.27604, 7.298960E-01,0
28,27, 0.28646, 0.27604, 7.177986E-01,0
29,27, 0.29688, 0.27604, 7.058477E-01,0
30,27, 0.30729, 0.27604, 6.940729E-01,0
31,27, 0.31771, 0.27604, 6.824829E-01,0
32,27, 0.32812, 0.27604, 6.710676E-01,0
33,27, 0.33854, 0.27604, 6.598019E-01,0
34,27, 0.34896, 0.27604, 6.486492E-01,0
35,27, 0.35938, 0.27604, 6.375658E-01,0
36,27, 0.36979, 0.27604, 6.265032E-01,0
37,27, 0.38021, 0.27604, 6.154102E-01,0
38,27, 0.39062, 0.27604, 6.042335E-01,0
39,27, 0.40104, 0.27604, 5.929192E-01,0
40,27, 0.41146, 0.27604, 5.814143E-01,0
41,27, 0.42188, 0.27604, 5.696699E-01,0
42,27, 0.43229, 0.27604, 5.576462E-01,0
43,27, 0.44271, 0.27604, 5.453212E-01,0
44,27, 0.45312, 0.27604, 5.327034E-01,0
45,27, 0.46354, 0.27604, 5.198470E-01,0
46,27, 0.47396, 0.27604, 5.068636E-01,0
47,27, 0.48438, 0.27604, 4.939153E-01,0
48,27, 0.49479, 0.27604, 4.811795E-01,0
49,27, 0.50521, 0.27604, 4.688045E-01,0
50,27, 0.51562, 0.27604, 4.568829E-01,0
51,27, 0.52604, 0.27604, 4.454537E-01,0
52,27, 0.53646, 0.27604, 4.345002E-01,0
53,27, 0.54688, 0.27604, 4.239732E-01,0
54,27, 0.55729, 0.27604, 4.138117E-01,0
55,27, 0.56771, 0.27604, 4.039472E-01,0
56,27, 0.57812, 0.27604, 3.943075E-01,0
57,27, 0.58854, 0.27604, 3.848230E-01,0
58,27, 0.59896, 0.27604, 3.754343E-01,0
59,27, 0.60938, 0.27604, 3.661007E-01,0
60,27, 0.61979, 0.27604, 3.568012E-01,0
61,27, 0.63021, 0.27604, 3.475237E-01,0
62,27, 0.64062, 0.27604, 3.382549E-01,0
63,27, 0.65104, 0.27604, 3.289736E-01,0
64,27, 0.66146, 0.27604, 3.196493E-01,0
65,27, 0.67188, 0.27604, 3.102470E-01,0
66,27, 0.68229, 0.27604, 3.007347E-01,0
67,27, 0.69271, 0.27604, 2.910928E-01,0
68,27, 0.70312, 0.27604, 2.813219E-01,0
69,27, 0.71354, 0.27604, 2.714464E-01,0
70,27, 0.72396, 0.27604, 2.615119E-01,0
71,27, 0.73438, 0.27604, 2.515721E-01,0
72,27, 0.74479, 0.27604, 2.416710E-01,0
73,27, 0.75521, 0.27604, 2.318329E-01,0
74,27, 0.76562, 0.27604, 2.220654E-01,0
75,27, 0.77604, 0.27604, 2.123704E-01,0
76,27, 0.78646, 0.27604, 2.027501E-01,0
77,27, 0.79688, 0.27604, 1.932065E-01,0
78,27, 0.80729, 0.27604, 1.837350E-01,0
79,27, 0.81771, 0.27604, 1.743183E-01,0
80,27, 0.82812, 0.27604, 1.649248E-01,0
81,27, 0.83854, 0.27604, 1.555136E-01,0
82,27, 0.84896, 0.27604, 1.460442E-01,0
83,27, 0.85938, 0.27604, 1.364910E-01,0
84,27, 0.86979, 0.27604, 1.268539E-01,0
85,27, 0.88021, 0.27604, 1.171596E-01,0
86,27, 0.89062, 0.27604, 1.074512E-01,0
87,27, 0.90104, 0.27604, 9.777067E-02,0
88,27, 0.91146, 0.27604, 8.813558E-02,0
89,27, 0.92188, 0.27604, 7.852362E-02,0
90,27, 0.93229, 0.27604, 6.887008E-02,0
91,27, 0.94271, 0.27604, 5.908268E-02,0
92,27, 0.95312, 0.27604, 4.906106E-02,0
93,27, 0.96354, 0.27604, 3.871884E-02,0
94,27, 0.97396, 0.27604, 2.801195E-02,0
95,27, 0.98438, 0.27604, 1.696698E-02,0
96,27, 0.99479, 0.27604, 5.684082E-03,0
1,28, 0.00521, 0.28646, 9.955870E-01,0
2,28, 0.01562, 0.28646, 9.867404E-01,0
3,28, 0.02604, 0.28646, 9.778508E-01,0
4,28, 0.03646, 0.28646, 9.689250E-01,0
5,28, 0.04688, 0.28646, 9.599789E-01,0
6,28, 0.05729, 0.28646, 9.510172E-01,0
7,28, 0.06771, 0.28646, 9.420325E-01,0
8,28, 0.07812, 0.28646, 9.330119E-01,0
9,28, 0.08854, 0.28646, 9.239396E-01,0
10,28, 0.09896, 0.28646, 9.147970E-01,0
11,28, 0.10938, 0.28646, 9.055616E-01,0
12,28, 0.11979, 0.28646, 8.962083E-01,0
13,28, 0.13021, 0.28646, 8.867094E-01,0
14,28, 0.14062, 0.28646, 8.770355E-01,0
15,28, 0.15104, 0.28646, 8.671560E-01,0
16,28, 0.16146, 0.28646, 8.570400E-01,0
17,28, 0.17188, 0.28646, 8.466576E-01,0
18,28, 0.18229, 0.28646, 8.359831E-01,0
19,28, 0.19271, 0.28646, 8.249986E-01,0
20,28, 0.20312, 0.28646, 8.136978E-01,0
21,28, 0.21354, 0.28646, 8.020889E-01,0
22,28, 0.22396, 0.28646, 7.901972E-01,0
23,28, 0.23438, 0.28646, 7.780654E-01,0
24,28, 0.24479, 0.28646, 7.657517E-01,0
25,28, 0.25521, 0.28646, 7.533256E-01,0
26,28, 0.26562, 0.28646, 7.408614E-01,0
27,28, 0.27604, 0.28646, 7.284311E-01,0
28,28, 0.28646, 0.28646, 7.160967E-01,0
29,28, 0.29688, 0.28646, 7.039048E-01,0
30,28, 0.30729, 0.28646, 6.918830E-01,0
31,28, 0.31771, 0.28646, 6.800395E-01,0
32,28, 0.32812, 0.28646, 6.683641E-01,0
33,28, 0.33854, 0.28646, 6.568313E-01,0
34,28, 0.34896, 0.28646, 6.454040E-01,0
35,28, 0.35938, 0.28646, 6.340357E-01,0
36,28, 0.36979, 0.28646, 6.226740E-01,0
37,28, 0.38021, 0.28646, 6.112614E-01,0
38,28, 0.39062, 0.28646, 5.997370E-01,0
39,28, 0.40104, 0.28646, 5.880371E-01,0
40,28, 0.41146, 0.28646, 5.760972E-01,0
41,28, 0.42188, 0.28646, 5.638548E-01,0
42,28, 0.43229, 0.28646, 5.512544E-01,0
43,28, 0.44271, 0.28646, 5.382565E-01,0
44,28, 0.45312, 0.28646, 5.248549E-01,0
45,28, 0.46354, 0.28646, 5.111058E-01,0
46,28, 0.47396, 0.28646, 4.971612E-01,0
47,28, 0.48438, 0.28646, 4.832742E-01,0
48,28, 0.49479, 0.28646, 4.697394E-01,0
49,28, 0.50521, 0.28646, 4.567979E-01,0
50,28, 0.51562, 0.28646, 4.445809E-01,0
51,28, 0.52604, 0.28646, 4.331387E-01,0
52,28, 0.53646, 0.28646, 4.224050E-01,0
53,28, 0.54688, 0.28646, 4.122632E-01,0
54,28, 0.55729, 0.28646, 4.026039E-01,0
55,28, 0.56771, 0.28646, 3.933126E-01,0
56,28, 0.57812, 0.28646, 3.842761E-01,0
57,28, 0.58854, 0.28646, 3.753907E-01,0
58,28, 0.59896, 0.28646, 3.665749E-01,0
59,28, 0.60938, 0.28646, 3.577827E-01,0
60,28, 0.61979, 0.28646, 3.490097E-01,0
61,28, 0.63021, 0.28646, 3.402615E-01,0
